Quarter,State,Colonies_Added_And_Replaced,Max_Colonies,Pct_Affected_Deadout,Pct_Affected_Disease,Pct_Affected_Other,Pct_Affected_Pesticides,Pct_Affected_Pests,Pct_Affected_Unknown,Pct_Affected_Varroa_Mites,Num_Renovated,Pct_Renovated,Max_Colonies_Pct_Change,Pct_Affected_Colony_Collapse_Disorder
2015_Q3,SOUTH DAKOTA,2100.0,295000.0,18.0,2.0,1.9,7.1,7.3,5.7,22.0,13000.0,4.0,1.7241379310344827,
2015_Q4,SOUTH DAKOTA,2400.0,205000.0,4.0,1.9,2.4,7.1,3.0,4.1,16.8,0.0,0.0,-30.508474576271187,
2016_Q1,SOUTH DAKOTA,1600.0,79000.0,13.0,0.0,0.5,0.0,0.0,0.3,0.2,0.0,0.0,-61.46341463414634,
2016_Q2,SOUTH DAKOTA,15000.0,182000.0,6.0,1.7,15.4,5.1,6.6,0.1,32.4,13000.0,7.0,130.37974683544306,
2016_Q3,SOUTH DAKOTA,4200.0,191000.0,13.0,14.2,4.6,22.7,19.5,2.8,48.8,9500.0,5.0,4.945054945054945,
2016_Q4,SOUTH DAKOTA,0.0,146000.0,8.0,0.3,1.0,6.0,5.3,0.3,48.9,2400.0,2.0,-23.56020942408377,
2017_Q1,SOUTH DAKOTA,1500.0,48000.0,6.0,0.0,0.2,0.0,0.0,0.3,2.9,440.0,1.0,-67.12328767123287,
2017_Q2,SOUTH DAKOTA,10000.0,168000.0,8.0,1.0,5.0,6.4,1.4,3.6,8.7,23000.0,14.0,250.0,
2017_Q3,SOUTH DAKOTA,6000.0,159000.0,10.0,5.0,27.0,10.1,13.4,2.5,47.4,7500.0,5.0,-5.357142857142857,
2017_Q4,SOUTH DAKOTA,0.0,111000.0,6.0,4.1,7.5,4.4,0.1,2.7,17.3,,0.0,-30.18867924528302,
2018_Q1,SOUTH DAKOTA,250.0,29000.0,1.0,,0.5,,0.1,0.1,4.4,90.0,,-73.87387387387388,
2018_Q2,SOUTH DAKOTA,12500.0,169000.0,10.0,7.3,37.5,3.8,40.4,,55.1,65000.0,38.0,482.7586206896552,
2018_Q3,SOUTH DAKOTA,8000.0,197000.0,11.0,3.3,45.0,8.5,32.9,1.6,54.7,6500.0,3.0,16.56804733727811,
2018_Q4,SOUTH DAKOTA,2000.0,140000.0,15.0,7.0,2.1,1.6,1.3,2.5,12.8,430.0,,-28.934010152284262,
2019_Q1,SOUTH DAKOTA,0.0,18500.0,6.0,0.0,0.8,2.5,,2.2,0.8,0.0,0.0,-86.78571428571429,12.972972972972974
2019_Q3,SOUTH DAKOTA,1300.0,255000.0,20.0,0.3,4.0,14.0,3.5,1.5,10.4,8000.0,3.0,1278.3783783783783,0.4705882352941176
2019_Q4,SOUTH DAKOTA,0.0,189000.0,4.0,3.2,11.2,5.6,6.1,1.5,12.2,40.0,,-25.882352941176475,0.6878306878306878
2020_Q1,SOUTH DAKOTA,20.0,20000.0,6.0,0.0,,2.1,,,14.7,,0.0,-89.41798941798942,5.5
2020_Q2,SOUTH DAKOTA,10000.0,220000.0,2.0,4.8,52.5,,46.4,5.3,53.3,14500.0,7.0,1000.0,1.2727272727272727
2020_Q3,SOUTH DAKOTA,30000.0,235000.0,28.0,2.1,61.4,64.9,7.0,2.0,87.0,12500.0,5.0,6.8181818181818175,0.2
2020_Q4,SOUTH DAKOTA,1000.0,197000.0,8.0,6.5,,4.5,1.4,1.8,22.6,150.0,,-16.170212765957448,0.5076142131979695
2021_Q1,SOUTH DAKOTA,0.0,34000.0,1.0,0.0,,,0.0,0.8,8.6,0.0,0.0,-82.74111675126903,6.176470588235294
2021_Q2,SOUTH DAKOTA,39000.0,210000.0,3.0,3.6,27.3,4.2,12.0,0.7,49.4,19000.0,9.0,517.6470588235294,0.08095238095238096
2021_Q3,SOUTH DAKOTA,7000.0,235000.0,12.0,1.1,14.1,3.9,4.6,1.3,18.3,3100.0,1.0,11.904761904761903,0.2
2021_Q4,SOUTH DAKOTA,1400.0,190000.0,6.0,,1.7,7.4,9.0,1.6,45.8,120.0,,-19.148936170212767,0.6842105263157895
2022_Q1,SOUTH DAKOTA,40.0,28000.0,4.0,0.0,1.8,,3.4,,4.2,0.0,0.0,-85.26315789473684,1.7500000000000002
2022_Q2,SOUTH DAKOTA,2000.0,177000.0,2.0,0.0,13.9,2.6,31.6,1.4,47.4,19000.0,11.0,532.1428571428571,0.0847457627118644
2022_Q3,SOUTH DAKOTA,250.0,194000.0,11.0,,18.1,16.8,3.4,0.5,24.7,2500.0,1.0,9.6045197740113,0.26288659793814434
2022_Q4,SOUTH DAKOTA,20.0,175000.0,15.0,5.0,9.4,11.4,30.7,,67.1,10.0,,-9.793814432989691,0.46857142857142864
2023_Q1,SOUTH DAKOTA,0.0,58000.0,4.0,,1.8,,0.0,1.0,2.7,0.0,0.0,-66.85714285714286,2.0689655172413794
2023_Q2,SOUTH DAKOTA,8500.0,137000.0,2.0,,1.4,5.8,7.1,0.8,13.7,25000.0,18.0,136.20689655172413,0.7299270072992701
2015_Q1,TENNESSEE,1000.0,9500.0,21.0,0.0,13.0,0.0,17.1,4.4,22.2,190.0,2.0,,
2015_Q2,TENNESSEE,3600.0,7500.0,10.0,1.8,2.6,9.8,26.3,3.0,47.8,920.0,12.0,-21.052631578947366,
2015_Q3,TENNESSEE,500.0,10000.0,12.0,0.5,2.2,4.8,38.4,1.0,50.8,350.0,4.0,33.33333333333333,
2015_Q4,TENNESSEE,70.0,10000.0,11.0,0.0,7.1,4.6,28.3,3.6,43.6,420.0,4.0,0.0,
2016_Q1,TENNESSEE,180.0,9000.0,19.0,0.2,10.1,3.7,7.1,10.9,19.7,70.0,1.0,-10.0,
2016_Q2,TENNESSEE,3900.0,8000.0,7.0,0.1,9.1,0.4,22.7,2.6,40.9,200.0,3.0,-11.11111111111111,
2016_Q3,TENNESSEE,340.0,10000.0,10.0,1.3,6.2,2.4,23.1,2.0,22.5,290.0,3.0,25.0,
2016_Q4,TENNESSEE,120.0,9000.0,9.0,0.0,2.2,1.1,21.6,3.1,19.9,10.0,0.0,-10.0,
2017_Q1,TENNESSEE,1500.0,8500.0,19.0,0.9,8.1,2.4,12.6,7.0,28.6,160.0,2.0,-5.555555555555555,
2017_Q2,TENNESSEE,2600.0,9000.0,14.0,1.0,10.6,3.1,25.5,3.9,53.4,1500.0,17.0,5.88235294117647,
2017_Q3,TENNESSEE,800.0,10000.0,17.0,2.1,5.3,6.0,22.1,6.9,42.8,960.0,10.0,11.11111111111111,
2017_Q4,TENNESSEE,230.0,10500.0,12.0,0.2,7.5,2.0,18.9,15.3,22.8,320.0,3.0,5.0,
2018_Q1,TENNESSEE,540.0,10000.0,34.0,2.3,13.2,3.0,20.4,19.7,29.2,470.0,5.0,-4.761904761904762,
2018_Q2,TENNESSEE,3800.0,8000.0,15.0,3.0,6.2,3.4,22.9,2.5,30.0,1300.0,16.0,-20.0,
2018_Q3,TENNESSEE,540.0,9000.0,10.0,0.7,5.6,13.2,53.2,2.1,70.6,1000.0,11.0,12.5,
2018_Q4,TENNESSEE,30.0,8500.0,22.0,1.9,9.1,11.4,20.8,5.1,49.8,370.0,4.0,-5.555555555555555,
2019_Q1,TENNESSEE,240.0,7000.0,21.0,5.1,7.7,0.9,23.6,7.1,62.8,320.0,5.0,-17.647058823529413,4.571428571428571
2019_Q3,TENNESSEE,2200.0,14000.0,32.0,0.2,11.5,9.1,23.3,1.5,51.4,2200.0,16.0,100.0,1.0
2019_Q4,TENNESSEE,20.0,11000.0,12.0,0.0,7.6,33.6,53.5,9.1,66.6,70.0,1.0,-21.428571428571427,3.5454545454545454
2020_Q1,TENNESSEE,2200.0,14000.0,19.0,1.0,4.1,0.0,17.3,7.8,18.9,130.0,1.0,27.27272727272727,2.928571428571429
2020_Q2,TENNESSEE,4200.0,13500.0,9.0,,3.3,6.8,7.8,3.0,31.2,3200.0,24.0,-3.571428571428571,1.5555555555555556
2020_Q3,TENNESSEE,460.0,15000.0,15.0,2.3,2.4,0.5,15.5,2.2,37.7,860.0,6.0,11.11111111111111,3.1333333333333333
2020_Q4,TENNESSEE,20.0,13500.0,5.0,,2.1,5.1,25.4,5.2,33.8,640.0,5.0,-10.0,0.5925925925925926
2021_Q1,TENNESSEE,460.0,13500.0,16.0,1.4,2.6,0.8,5.2,8.9,34.4,310.0,2.0,0.0,6.148148148148149
2021_Q2,TENNESSEE,4800.0,12000.0,6.0,,3.1,2.4,10.3,,22.4,3400.0,28.0,-11.11111111111111,0.6666666666666667
2021_Q3,TENNESSEE,850.0,15500.0,7.0,,1.8,0.7,11.6,,16.0,740.0,5.0,29.166666666666668,1.4838709677419355
2021_Q4,TENNESSEE,20.0,15500.0,9.0,0.5,2.5,1.4,5.1,1.0,33.5,1200.0,8.0,0.0,1.806451612903226
2022_Q1,TENNESSEE,1300.0,10500.0,22.0,1.0,3.3,,5.1,3.0,12.9,200.0,2.0,-32.25806451612903,5.6190476190476195
2022_Q2,TENNESSEE,9000.0,11500.0,38.0,1.0,24.4,,23.7,1.7,30.9,1200.0,10.0,9.523809523809524,1.9130434782608694
2022_Q3,TENNESSEE,1300.0,10500.0,15.0,10.3,11.3,8.5,20.5,10.8,27.3,400.0,4.0,-8.695652173913043,3.8095238095238098
2022_Q4,TENNESSEE,1700.0,10500.0,13.0,2.5,1.0,0.7,7.6,3.1,24.4,620.0,6.0,0.0,3.1428571428571432
2023_Q1,TENNESSEE,2800.0,11500.0,16.0,0.9,7.0,1.0,5.5,4.9,39.8,40.0,,9.523809523809524,1.565217391304348
2023_Q2,TENNESSEE,3800.0,13500.0,7.0,0.0,2.8,,1.5,1.8,13.3,2600.0,19.0,17.391304347826086,1.4074074074074074
2015_Q1,TEXAS,82000.0,250000.0,10.0,5.0,2.3,11.1,12.2,6.2,21.5,51000.0,20.0,,
2015_Q2,TEXAS,76000.0,315000.0,11.0,2.5,7.4,6.6,22.9,3.0,19.3,94000.0,30.0,26.0,
2015_Q3,TEXAS,5500.0,136000.0,12.0,1.3,4.7,19.4,26.0,5.2,30.7,4800.0,4.0,-56.82539682539682,
2015_Q4,TEXAS,13000.0,250000.0,10.0,2.7,2.2,5.4,8.7,8.0,20.9,2000.0,1.0,83.82352941176471,
2016_Q1,TEXAS,126000.0,320000.0,9.0,2.3,3.7,9.4,9.8,2.5,19.4,49000.0,15.0,28.000000000000004,
2016_Q2,TEXAS,74000.0,350000.0,10.0,7.5,7.4,2.4,9.0,3.7,26.1,54000.0,15.0,9.375,
2016_Q3,TEXAS,12500.0,143000.0,8.0,1.7,3.7,31.4,11.4,4.1,47.2,810.0,1.0,-59.14285714285714,
2016_Q4,TEXAS,2200.0,310000.0,13.0,3.2,2.8,3.6,17.5,1.4,33.1,650.0,0.0,116.78321678321679,
2017_Q1,TEXAS,130000.0,340000.0,14.0,2.0,3.5,5.1,22.5,3.6,36.2,68000.0,20.0,9.67741935483871,
2017_Q2,TEXAS,43000.0,350000.0,8.0,1.5,2.8,12.4,16.8,1.4,28.7,148000.0,42.0,2.941176470588235,
2017_Q3,TEXAS,21000.0,115000.0,13.0,0.1,18.3,24.0,23.0,1.5,33.7,7500.0,7.0,-67.14285714285714,
2017_Q4,TEXAS,3200.0,285000.0,7.0,7.1,3.8,2.9,21.4,5.2,33.9,1900.0,1.0,147.82608695652172,
2018_Q1,TEXAS,124000.0,290000.0,11.0,4.8,1.7,0.2,10.1,10.3,21.5,42000.0,14.0,1.7543859649122806,
2018_Q2,TEXAS,79000.0,315000.0,12.0,8.1,8.5,4.5,17.7,14.6,26.5,71000.0,23.0,8.620689655172415,
2018_Q3,TEXAS,7500.0,124000.0,6.0,0.4,2.8,6.2,4.4,0.9,18.8,9500.0,8.0,-60.63492063492063,
2018_Q4,TEXAS,11000.0,260000.0,7.0,5.5,6.2,3.0,18.5,3.7,18.6,70.0,,109.6774193548387,
2019_Q1,TEXAS,61000.0,330000.0,5.0,5.3,6.9,8.3,6.5,3.0,26.1,35000.0,11.0,26.923076923076923,0.18181818181818182
2019_Q3,TEXAS,6500.0,133000.0,8.0,4.4,7.2,11.5,18.3,2.1,21.9,7000.0,5.0,-59.696969696969695,4.887218045112782
2019_Q4,TEXAS,8000.0,240000.0,7.0,4.6,5.8,4.9,14.0,1.4,23.1,1700.0,1.0,80.45112781954887,0.5416666666666667
2020_Q1,TEXAS,83000.0,340000.0,10.0,1.3,5.2,3.4,6.8,4.6,12.2,24000.0,7.0,41.66666666666667,1.2352941176470587
2020_Q2,TEXAS,15000.0,385000.0,9.0,3.3,5.7,4.6,7.7,5.8,30.2,136000.0,35.0,13.23529411764706,1.064935064935065
2020_Q3,TEXAS,9000.0,173000.0,5.0,2.0,1.6,6.7,13.6,0.6,20.2,7500.0,4.0,-55.064935064935064,1.0404624277456647
2020_Q4,TEXAS,27000.0,255000.0,17.0,,5.7,5.0,6.5,9.6,27.4,1700.0,1.0,47.398843930635834,1.1764705882352942
2021_Q1,TEXAS,61000.0,355000.0,8.0,1.5,7.4,5.8,13.0,,17.7,13500.0,4.0,39.21568627450981,1.4084507042253522
2021_Q2,TEXAS,67000.0,425000.0,17.0,0.0,5.7,11.5,3.4,,38.1,72000.0,17.0,19.718309859154928,0.18352941176470589
2021_Q3,TEXAS,3100.0,144000.0,3.0,0.5,4.4,4.4,6.0,0.5,20.2,6000.0,4.0,-66.11764705882352,12.847222222222221
2021_Q4,TEXAS,2100.0,290000.0,8.0,1.2,4.1,9.8,8.3,5.5,19.4,1700.0,1.0,101.38888888888889,0.8965517241379309
2022_Q1,TEXAS,80000.0,400000.0,9.0,0.6,6.0,3.6,2.1,1.5,21.2,34000.0,9.0,37.93103448275862,2.625
2022_Q2,TEXAS,42000.0,415000.0,11.0,,5.1,0.6,28.6,0.9,37.2,113000.0,27.0,3.75,0.7228915662650602
2022_Q3,TEXAS,11500.0,205000.0,4.0,,5.5,5.9,11.6,1.6,12.4,4400.0,2.0,-50.602409638554214,1.9024390243902438
2022_Q4,TEXAS,720.0,260000.0,3.0,4.3,3.8,4.3,12.8,3.0,14.0,2200.0,1.0,26.82926829268293,0.17307692307692307
2023_Q1,TEXAS,62000.0,300000.0,7.0,,9.7,7.6,6.7,1.1,11.3,8500.0,3.0,15.384615384615385,1.6
2023_Q2,TEXAS,85000.0,370000.0,4.0,10.9,30.1,12.1,42.3,10.2,46.8,118000.0,32.0,23.333333333333332,0.5135135135135135
2015_Q1,US TOTAL,546980.0,3610500.0,18.0,3.1,6.9,7.4,8.6,4.3,25.2,270530.0,10.0,,2.5550477773161613
2015_Q2,US TOTAL,661860.0,3898200.0,12.0,4.9,11.6,16.6,19.5,3.5,43.4,692850.0,24.0,7.968425425841296,1.4560566415268585
2015_Q3,US TOTAL,172990.0,3523200.0,15.0,8.0,8.8,15.2,17.6,4.8,41.2,303070.0,10.0,-9.619824534400493,2.5087988192552224
2015_Q4,US TOTAL,117150.0,3704900.0,14.0,5.2,7.3,9.5,11.4,6.9,37.0,158790.0,6.0,5.157243415077203,2.3647061998974332
2016_Q1,US TOTAL,571880.0,3301900.0,16.0,6.2,6.9,10.9,12.6,5.4,34.6,245060.0,9.0,-10.877486571837297,3.5116145249704718
2016_Q2,US TOTAL,736920.0,4008500.0,12.0,9.5,12.3,12.4,16.3,4.1,53.4,561160.0,20.0,21.399800115085256,1.1919670699763003
2016_Q3,US TOTAL,217320.0,3467800.0,12.0,6.7,9.3,15.1,15.6,4.5,46.1,282130.0,9.0,-13.488836223026068,2.670569236980218
2016_Q4,US TOTAL,124660.0,3981100.0,17.0,8.3,10.1,9.4,16.9,6.4,46.6,60390.0,2.0,14.801891689255436,3.247594885835573
2017_Q1,US TOTAL,478240.0,3337300.0,15.0,7.0,7.2,8.9,15.5,7.4,42.2,241210.0,9.0,-16.17140991183341,2.032481347196836
2017_Q2,US TOTAL,613360.0,3729500.0,11.0,4.6,7.0,12.3,10.9,4.9,40.9,762550.0,28.0,11.752015102028587,0.8851052419895429
2017_Q3,US TOTAL,284370.0,3183400.0,13.0,4.8,11.6,10.9,15.0,4.9,45.5,449550.0,15.0,-14.642713500469231,1.556197775962807
2017_Q4,US TOTAL,204510.0,3732500.0,15.0,9.4,11.1,15.0,18.9,7.6,55.3,213990.0,8.0,17.248853427153357,2.538513060951105
2018_Q1,US TOTAL,511320.0,3353700.0,17.0,4.3,8.7,10.3,12.7,7.1,40.7,289200.0,11.0,-10.148693904889484,2.4194173599308226
2018_Q2,US TOTAL,676360.0,3877300.0,13.0,11.6,14.7,13.3,19.4,9.3,56.4,740350.0,28.0,15.612606971404716,1.26453975704743
2018_Q3,US TOTAL,263560.0,3228300.0,13.0,6.4,13.9,15.7,15.2,4.7,53.8,420780.0,14.0,-16.738452015577852,2.4244958646965893
2018_Q4,US TOTAL,219640.0,3755900.0,16.0,10.4,8.4,13.8,20.3,6.5,50.5,154560.0,5.0,16.34296688659666,3.2546127426182805
2019_Q1,US TOTAL,247710.0,3383600.0,15.0,7.1,9.0,13.6,14.8,5.2,45.6,179500.0,7.0,-9.91240448361245,1.771485991251921
2019_Q3,US TOTAL,252550.0,3362400.0,14.0,8.5,11.9,13.6,13.4,4.5,44.1,355330.0,11.0,-0.6265516018441896,1.9997620747085416
2019_Q4,US TOTAL,233260.0,3926900.0,13.0,5.4,8.6,10.9,15.0,5.3,45.7,91000.0,3.0,16.78860337853914,2.1317069444090757
2020_Q1,US TOTAL,511160.0,3604900.0,14.0,4.4,5.6,5.0,8.0,5.4,25.5,153390.0,5.0,-8.199852300797067,2.9193597603262225
2020_Q2,US TOTAL,536170.0,3991300.0,10.0,5.5,11.2,6.2,12.5,5.4,43.1,626870.0,21.0,10.71874393187051,1.209380402375166
2020_Q3,US TOTAL,348280.0,3397200.0,13.0,6.1,13.8,21.7,12.8,4.1,55.7,381620.0,12.0,-14.884874602259915,2.3016013187330744
2020_Q4,US TOTAL,271500.0,4163700.0,15.0,6.8,4.1,8.0,11.0,6.3,48.6,128990.0,4.0,22.562698693041327,2.807839181497226
2021_Q1,US TOTAL,417490.0,3596100.0,16.0,2.3,6.7,6.4,8.9,3.4,33.0,157600.0,5.0,-13.632106059514374,2.1453797169155475
2021_Q2,US TOTAL,665730.0,3941800.0,12.0,5.2,10.0,12.4,12.8,3.9,50.7,475750.0,17.0,9.613192069186063,1.2537419453041758
2021_Q3,US TOTAL,194900.0,3419000.0,9.0,5.5,9.3,9.2,11.6,4.5,38.0,226820.0,7.0,-13.262976305241262,2.1909915179877157
2021_Q4,US TOTAL,93940.0,3997500.0,11.0,3.9,5.4,5.6,10.6,4.7,33.6,146520.0,5.0,16.920152091254753,2.05978736710444
2022_Q1,US TOTAL,368780.0,3661000.0,12.0,2.7,4.8,7.7,8.8,4.4,36.0,187380.0,7.0,-8.41776110068793,2.3509969953564602
2022_Q2,US TOTAL,573160.0,3897000.0,13.0,4.0,15.9,6.8,21.8,3.5,47.5,494890.0,17.0,6.4463261403987975,1.3187066974595842
2022_Q3,US TOTAL,152640.0,3309700.0,11.0,3.4,9.3,10.0,11.4,5.2,37.3,222720.0,7.0,-15.070567102899664,2.07329969483639
2022_Q4,US TOTAL,170280.0,3565000.0,12.0,10.3,14.2,12.4,19.8,4.7,44.3,147950.0,5.0,7.713690062543432,2.6241234221598875
2023_Q1,US TOTAL,384790.0,3271900.0,14.0,7.4,14.8,10.1,13.6,11.2,39.7,113440.0,4.0,-8.221598877980364,3.289525963507442
2023_Q2,US TOTAL,596360.0,3558000.0,9.0,6.5,13.6,10.5,13.9,6.0,50.9,478440.0,18.0,8.74415477245637,1.5382237211916807
2015_Q1,UTAH,2500.0,24000.0,14.0,0.1,3.0,4.4,0.9,0.5,13.6,290.0,1.0,,
2015_Q2,UTAH,10000.0,27000.0,13.0,1.5,5.6,12.3,10.8,1.2,27.2,3900.0,14.0,12.5,
2015_Q3,UTAH,1400.0,36000.0,22.0,41.6,3.6,33.6,25.0,0.1,40.1,2200.0,6.0,33.33333333333333,
2015_Q4,UTAH,120.0,28000.0,7.0,6.4,4.4,0.2,9.1,0.4,75.8,100.0,0.0,-22.22222222222222,
2016_Q1,UTAH,1400.0,14500.0,13.0,0.1,1.6,0.4,7.0,0.5,26.2,50.0,0.0,-48.214285714285715,
2016_Q2,UTAH,12000.0,25000.0,19.0,1.8,3.4,7.3,0.1,0.8,23.0,7000.0,28.0,72.41379310344827,
2016_Q3,UTAH,1200.0,33000.0,10.0,0.6,2.5,21.8,20.2,1.7,32.1,120.0,0.0,32.0,
2016_Q4,UTAH,440.0,30000.0,5.0,0.2,0.7,0.9,0.1,0.3,26.4,50.0,0.0,-9.090909090909092,
2017_Q1,UTAH,3900.0,19000.0,14.0,0.1,2.0,0.0,0.0,0.3,38.7,60.0,,-36.666666666666664,
2017_Q2,UTAH,12500.0,31000.0,9.0,0.3,12.6,0.1,1.3,0.0,36.7,10000.0,32.0,63.1578947368421,
2017_Q3,UTAH,5500.0,35000.0,19.0,0.5,15.9,16.7,0.1,9.1,40.5,3200.0,9.0,12.903225806451612,
2017_Q4,UTAH,480.0,29000.0,7.0,11.0,9.4,9.2,8.9,19.8,24.3,70.0,,-17.142857142857142,
2018_Q1,UTAH,490.0,17000.0,4.0,0.1,0.1,0.0,0.0,0.5,18.7,50.0,,-41.37931034482759,
2018_Q2,UTAH,9500.0,26000.0,7.0,2.0,1.4,1.7,3.7,1.9,43.5,4100.0,16.0,52.94117647058824,
2018_Q3,UTAH,970.0,30000.0,15.0,0.1,1.0,0.2,15.5,0.7,34.0,1400.0,5.0,15.384615384615385,
2018_Q4,UTAH,180.0,27000.0,13.0,5.5,6.5,8.0,9.8,4.9,48.0,400.0,1.0,-10.0,
2019_Q1,UTAH,900.0,11000.0,16.0,0.1,0.3,0.0,0.0,8.8,22.9,0.0,0.0,-59.25925925925925,29.09090909090909
2019_Q3,UTAH,3500.0,29000.0,10.0,5.5,0.6,0.2,4.9,4.6,29.4,1700.0,6.0,163.63636363636365,3.2758620689655173
2019_Q4,UTAH,970.0,32000.0,14.0,2.0,0.2,10.3,2.0,0.3,22.1,90.0,,10.344827586206897,6.25
2020_Q1,UTAH,3000.0,19000.0,6.0,17.1,15.7,2.3,17.2,22.4,38.9,,0.0,-40.625,5.052631578947368
2020_Q2,UTAH,8500.0,31000.0,9.0,,,13.1,0.0,7.7,38.4,13000.0,42.0,63.1578947368421,0.4193548387096774
2020_Q3,UTAH,1500.0,30000.0,7.0,,3.7,31.6,,3.9,61.7,2300.0,8.0,-3.225806451612903,0.6666666666666667
2020_Q4,UTAH,1800.0,29000.0,13.0,,0.7,6.8,,17.6,49.5,50.0,,-3.3333333333333335,1.3793103448275863
2021_Q1,UTAH,2700.0,19500.0,13.0,0.0,1.0,2.4,0.9,6.3,45.4,0.0,0.0,-32.758620689655174,1.1794871794871795
2021_Q2,UTAH,9500.0,31000.0,12.0,10.3,,18.7,25.7,1.4,40.0,3700.0,12.0,58.97435897435898,1.7419354838709675
2021_Q3,UTAH,2200.0,37000.0,8.0,,1.9,3.9,,0.5,40.0,1900.0,5.0,19.35483870967742,0.9189189189189189
2021_Q4,UTAH,1500.0,37000.0,9.0,0.7,2.0,0.7,0.7,4.7,4.8,1400.0,4.0,0.0,0.8378378378378378
2022_Q1,UTAH,4600.0,32000.0,13.0,3.0,,0.0,1.5,0.5,22.2,740.0,2.0,-13.513513513513514,5.3125
2022_Q2,UTAH,8500.0,29000.0,16.0,6.9,23.8,7.9,0.8,8.3,40.1,5000.0,17.0,-9.375,7.586206896551724
2022_Q3,UTAH,2600.0,32000.0,13.0,3.4,2.6,17.6,18.5,4.0,26.7,2600.0,8.0,10.344827586206897,0.6875
2022_Q4,UTAH,990.0,26000.0,7.0,2.1,,,3.2,,9.2,250.0,1.0,-18.75,6.153846153846154
2023_Q1,UTAH,900.0,24000.0,11.0,19.0,2.8,19.0,19.4,2.0,32.4,360.0,2.0,-7.6923076923076925,11.25
2023_Q2,UTAH,9500.0,18500.0,20.0,25.5,28.6,28.0,33.6,,55.0,2500.0,14.0,-22.916666666666664,15.135135135135137
2015_Q1,VERMONT,1200.0,5500.0,13.0,0.0,5.8,0.0,5.6,4.9,2.3,20.0,0.0,,
2015_Q2,VERMONT,580.0,6000.0,2.0,0.1,1.3,0.0,1.9,0.1,3.7,50.0,1.0,9.090909090909092,
2015_Q3,VERMONT,30.0,6500.0,1.0,0.0,0.4,0.0,0.5,0.0,22.7,20.0,0.0,8.333333333333332,
2015_Q4,VERMONT,10.0,6500.0,15.0,0.9,0.4,0.6,16.8,15.6,57.1,10.0,0.0,0.0,
2016_Q1,VERMONT,0.0,5500.0,7.0,0.3,0.5,0.0,0.0,1.7,1.3,0.0,0.0,-15.384615384615385,
2016_Q2,VERMONT,480.0,6500.0,0.0,0.1,0.3,0.0,0.1,0.1,2.6,30.0,1.0,18.181818181818183,
2016_Q3,VERMONT,170.0,6500.0,6.0,1.7,2.4,0.0,8.0,0.8,5.6,50.0,1.0,0.0,
2016_Q4,VERMONT,20.0,6500.0,4.0,41.2,0.4,41.0,41.3,0.0,44.5,10.0,0.0,0.0,
2017_Q1,VERMONT,0.0,6500.0,7.0,2.1,0.9,0.2,0.7,2.2,6.0,0.0,0.0,0.0,
2017_Q2,VERMONT,390.0,8000.0,2.0,0.3,0.2,0.0,0.3,0.5,3.3,190.0,2.0,23.076923076923077,
2017_Q3,VERMONT,520.0,7500.0,2.0,4.7,7.0,,9.0,0.7,16.8,270.0,4.0,-6.25,
2017_Q4,VERMONT,10.0,6500.0,7.0,22.1,5.7,55.2,44.5,1.8,96.6,10.0,,-13.333333333333334,
2018_Q1,VERMONT,20.0,5500.0,15.0,0.3,2.0,0.6,1.2,0.8,17.0,0.0,0.0,-15.384615384615385,
2018_Q2,VERMONT,2600.0,6500.0,8.0,0.7,1.8,16.7,1.5,0.1,21.8,140.0,2.0,18.181818181818183,
2018_Q3,VERMONT,1200.0,7000.0,1.0,4.3,0.3,24.1,4.9,0.0,29.3,80.0,1.0,7.6923076923076925,
2018_Q4,VERMONT,10.0,6500.0,3.0,0.0,0.8,0.0,1.3,0.7,6.2,20.0,,-7.142857142857142,
2019_Q1,VERMONT,50.0,6500.0,4.0,2.4,0.2,0.0,0.1,1.2,6.2,,,0.0,0.6153846153846154
2019_Q3,VERMONT,80.0,7000.0,2.0,0.7,0.5,0.0,4.3,0.1,22.2,490.0,7.0,7.6923076923076925,0.14285714285714285
2019_Q4,VERMONT,100.0,7000.0,3.0,0.6,0.6,0.8,1.3,0.9,21.0,270.0,4.0,0.0,0.0
2020_Q1,VERMONT,500.0,7000.0,7.0,0.6,2.0,0.9,0.8,3.1,9.1,70.0,1.0,0.0,0.8571428571428572
2020_Q2,VERMONT,680.0,7000.0,3.0,0.1,1.1,0.0,0.5,0.0,10.7,110.0,2.0,0.0,0.0
2020_Q3,VERMONT,700.0,7500.0,3.0,0.9,0.9,3.8,0.7,,26.6,180.0,2.0,7.142857142857142,0.4
2020_Q4,VERMONT,30.0,8000.0,3.0,0.5,0.6,0.0,,,10.0,,0.0,6.666666666666667,0.125
2021_Q1,VERMONT,700.0,7500.0,17.0,3.7,10.1,0.0,,,21.1,70.0,1.0,-6.25,1.866666666666667
2021_Q2,VERMONT,770.0,7000.0,1.0,0.5,1.5,0.0,0.8,0.0,28.1,570.0,8.0,-6.666666666666667,0.14285714285714285
2021_Q3,VERMONT,310.0,7000.0,,1.5,1.6,0.0,3.0,0.6,25.4,100.0,1.0,0.0,0.0
2021_Q4,VERMONT,0.0,7000.0,1.0,,,0.0,0.6,0.8,16.1,50.0,1.0,0.0,0.2857142857142857
2022_Q1,VERMONT,250.0,7500.0,5.0,1.3,2.7,4.0,1.9,0.5,15.2,0.0,0.0,7.142857142857142,0.26666666666666666
