Quarter,State,"HONEY, BEE COLONIES - ADDED & REPLACED, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - INVENTORY, MAX, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN COLONIES  -  <b>VALUE</b>","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN PCT OF COLONIES  -  <b>VALUE</b>"
2021_Q3,CONNECTICUT,140.0,4200.0,30.0,120.0,3.0,0.7,2.4,3.9,0.8,5.9,16.4,170.0,4.0
2021_Q3,COLORADO,1500.0,22000.0,350.0,1700.0,8.0,2.9,6.4,0.0,,0.8,7.8,750.0,3.0
2021_Q3,CALIFORNIA,47000.0,680000.0,10500.0,25000.0,4.0,14.2,11.0,13.0,16.5,5.0,39.6,51000.0,8.0
2021_Q3,ARKANSAS,2400.0,20000.0,300.0,1800.0,9.0,3.2,5.8,30.6,32.9,4.9,42.3,1700.0,9.0
2021_Q3,MISSISSIPPI,770.0,18500.0,460.0,1900.0,10.0,1.3,3.0,,1.1,7.8,25.3,310.0,2.0
2021_Q3,ARIZONA,2000.0,31000.0,2700.0,6500.0,21.0,0.7,5.4,6.6,1.5,10.6,20.3,2300.0,7.0
2021_Q3,MISSOURI,420.0,7000.0,50.0,480.0,7.0,,2.1,1.3,14.4,8.7,24.0,900.0,13.0
2021_Q3,NEBRASKA,1200.0,49000.0,480.0,6000.0,12.0,,3.2,1.8,,1.8,13.7,1800.0,4.0
2021_Q3,WASHINGTON,4300.0,79000.0,1500.0,4900.0,6.0,4.9,12.7,2.3,2.2,1.6,34.3,15500.0,20.0
2021_Q3,VIRGINIA,530.0,10500.0,330.0,890.0,8.0,0.9,4.6,0.8,12.1,1.9,19.2,750.0,7.0
2021_Q3,VERMONT,310.0,7000.0,0.0,10.0,,1.5,1.6,0.0,3.0,0.6,25.4,100.0,1.0
2021_Q3,UTAH,2200.0,37000.0,340.0,2900.0,8.0,,1.9,3.9,,0.5,40.0,1900.0,5.0
2021_Q3,TEXAS,3100.0,144000.0,18500.0,4000.0,3.0,0.5,4.4,4.4,6.0,0.5,20.2,6000.0,4.0
2021_Q3,TENNESSEE,850.0,15500.0,230.0,1100.0,7.0,,1.8,0.7,11.6,,16.0,740.0,5.0
2021_Q3,SOUTH DAKOTA,7000.0,235000.0,470.0,29000.0,12.0,1.1,14.1,3.9,4.6,1.3,18.3,3100.0,1.0
2021_Q3,SOUTH CAROLINA,2500.0,20000.0,90.0,2200.0,11.0,2.8,4.3,1.3,5.3,3.2,15.8,460.0,2.0
2021_Q3,MONTANA,870.0,114000.0,670.0,6000.0,5.0,1.2,14.8,,1.5,0.5,19.5,7500.0,7.0
2021_Q3,PENNSYLVANIA,740.0,28000.0,350.0,1600.0,6.0,1.0,4.2,2.6,15.3,3.8,40.5,980.0,4.0
2021_Q3,OREGON,9000.0,132000.0,4100.0,14000.0,11.0,3.4,9.6,10.9,8.4,1.3,39.4,13500.0,10.0
2021_Q3,OKLAHOMA,340.0,3300.0,80.0,260.0,8.0,0.5,6.2,,9.4,1.4,14.5,20.0,1.0
2021_Q3,OHIO,1300.0,21000.0,450.0,1700.0,8.0,0.7,8.2,23.0,49.9,4.1,78.7,4100.0,20.0
2021_Q3,NORTH DAKOTA,7500.0,580000.0,1800.0,67000.0,12.0,2.2,7.0,4.1,6.1,5.5,31.7,14500.0,3.0
2021_Q3,NORTH CAROLINA,3800.0,25000.0,730.0,3000.0,12.0,0.9,6.6,,10.4,1.0,29.3,2200.0,9.0
2021_Q3,NEW YORK,2200.0,67000.0,2200.0,5500.0,8.0,3.0,11.8,5.6,14.1,11.2,37.7,5000.0,7.0
2021_Q3,NEW MEXICO,40.0,5500.0,10.0,30.0,1.0,1.1,0.0,0.0,4.4,0.0,22.5,130.0,2.0
2021_Q3,NEW JERSEY,390.0,19500.0,40.0,400.0,2.0,,0.7,1.8,4.9,1.9,10.7,480.0,2.0
2021_Q3,OTHER STATES,210.0,10990.0,,530.0,5.0,,4.6,11.0,10.9,2.2,31.7,1460.0,13.0
2021_Q3,ALABAMA,950.0,9500.0,170.0,1400.0,15.0,0.9,16.3,11.0,25.9,1.9,37.4,280.0,3.0
2021_Q4,ARKANSAS,920.0,18000.0,250.0,480.0,3.0,0.0,0.6,25.6,28.2,0.7,35.7,100.0,1.0
2021_Q4,CALIFORNIA,15000.0,1210000.0,10000.0,50000.0,4.0,3.7,2.8,1.9,4.8,2.0,14.6,29000.0,2.0
2021_Q4,ARIZONA,7500.0,23000.0,380.0,5500.0,24.0,,1.8,3.3,35.2,0.9,67.2,,0.0
2021_Q4,MISSOURI,190.0,7500.0,260.0,590.0,8.0,,1.3,1.1,6.3,0.8,17.3,120.0,2.0
2021_Q4,MISSISSIPPI,30.0,23000.0,600.0,3000.0,13.0,0.0,,5.8,8.6,8.3,27.8,240.0,1.0
2021_Q4,MINNESOTA,4900.0,100000.0,1900.0,10500.0,11.0,0.0,0.6,3.4,,1.4,8.0,350.0,
2021_Q4,MICHIGAN,140.0,105000.0,1000.0,6000.0,6.0,0.0,0.9,3.1,2.2,1.5,8.7,2200.0,2.0
2021_Q4,MASSACHUSETTS,20.0,10500.0,20.0,290.0,3.0,0.5,,0.0,,0.6,5.4,50.0,
2021_Q4,MARYLAND,1200.0,6000.0,120.0,720.0,12.0,,3.1,0.0,12.2,0.7,21.2,,0.0
2021_Q4,ALABAMA,360.0,9000.0,160.0,1100.0,12.0,3.5,2.5,6.8,44.7,1.4,60.8,10.0,
2021_Q4,LOUISIANA,1400.0,36000.0,450.0,2800.0,8.0,0.0,,,5.4,5.3,28.2,1300.0,4.0
2021_Q4,KENTUCKY,120.0,10500.0,160.0,880.0,8.0,2.3,13.2,,39.0,12.0,54.1,460.0,4.0
2021_Q4,KANSAS,140.0,8000.0,200.0,2100.0,26.0,1.5,14.6,15.5,20.1,13.9,30.5,50.0,1.0
2021_Q4,IOWA,170.0,51000.0,2100.0,4000.0,8.0,0.9,1.0,17.0,1.2,1.7,17.9,90.0,
2021_Q4,INDIANA,130.0,14500.0,180.0,1700.0,12.0,11.3,1.5,21.3,19.6,1.9,43.6,2400.0,17.0
2021_Q4,ILLINOIS,180.0,12500.0,340.0,1300.0,10.0,2.4,2.3,1.4,9.1,7.2,31.9,810.0,6.0
2021_Q4,IDAHO,250.0,230000.0,10500.0,22000.0,10.0,4.9,4.0,12.0,8.0,11.2,58.1,4300.0,2.0
2021_Q4,HAWAII,1100.0,20000.0,0.0,100.0,1.0,19.7,0.0,0.0,64.2,0.0,66.1,530.0,3.0
2021_Q4,GEORGIA,12500.0,132000.0,7500.0,24000.0,18.0,0.5,5.7,7.8,24.7,7.2,41.0,12000.0,9.0
2021_Q4,FLORIDA,20000.0,310000.0,10500.0,38000.0,12.0,5.9,8.8,9.1,19.0,13.6,28.9,11000.0,4.0
2021_Q4,CONNECTICUT,140.0,4000.0,90.0,180.0,5.0,0.6,0.6,0.6,0.6,2.8,20.6,130.0,3.0
2021_Q4,COLORADO,200.0,13000.0,1300.0,1600.0,12.0,0.0,2.6,,,3.7,4.6,,0.0
2021_Q4,MONTANA,3200.0,102000.0,180.0,17000.0,17.0,3.1,4.9,0.0,2.9,,27.2,8000.0,8.0
2021_Q4,NEBRASKA,10.0,43000.0,2200.0,7500.0,17.0,2.8,1.8,4.2,1.5,,28.0,250.0,1.0
2021_Q4,MAINE,70.0,5500.0,30.0,700.0,13.0,0.0,15.2,0.0,18.1,2.0,29.3,160.0,3.0
2021_Q4,NEW MEXICO,2000.0,5500.0,0.0,1900.0,35.0,0.0,,14.1,44.4,0.7,65.6,,0.0
2021_Q4,WYOMING,660.0,22000.0,870.0,2400.0,11.0,9.3,2.3,0.0,2.3,0.6,14.7,560.0,3.0
2021_Q4,NEW JERSEY,350.0,19500.0,0.0,430.0,2.0,,,0.0,5.9,,8.6,,0.0
2021_Q4,WISCONSIN,1100.0,47000.0,1600.0,5500.0,12.0,0.5,2.5,0.7,,0.7,28.4,150.0,
2021_Q4,WEST VIRGINIA,10.0,7500.0,260.0,560.0,7.0,0.6,1.0,1.9,6.3,3.1,13.8,100.0,1.0
2021_Q4,WASHINGTON,1400.0,83000.0,4500.0,6500.0,8.0,2.0,7.6,2.5,2.7,0.8,42.3,2300.0,3.0
2021_Q4,VIRGINIA,160.0,8500.0,280.0,930.0,11.0,0.8,5.2,0.5,19.1,3.2,31.8,210.0,2.0
2021_Q4,VERMONT,0.0,7000.0,20.0,40.0,1.0,,,0.0,0.6,0.8,16.1,50.0,1.0
2021_Q4,TEXAS,2100.0,290000.0,2600.0,23000.0,8.0,1.2,4.1,9.8,8.3,5.5,19.4,1700.0,1.0
2021_Q4,TENNESSEE,20.0,15500.0,280.0,1400.0,9.0,0.5,2.5,1.4,5.1,1.0,33.5,1200.0,8.0
2021_Q4,SOUTH DAKOTA,1400.0,190000.0,1300.0,11500.0,6.0,,1.7,7.4,9.0,1.6,45.8,120.0,
2021_Q4,UTAH,1500.0,37000.0,310.0,3200.0,9.0,0.7,2.0,0.7,0.7,4.7,4.8,1400.0,4.0
2021_Q4,PENNSYLVANIA,250.0,26000.0,830.0,2400.0,9.0,3.5,7.0,3.4,8.2,1.1,30.3,150.0,1.0
2021_Q4,SOUTH CAROLINA,70.0,21000.0,120.0,3200.0,15.0,,0.8,11.3,5.5,2.0,28.1,150.0,1.0
2021_Q4,NORTH CAROLINA,260.0,22000.0,1900.0,2100.0,10.0,0.0,,,1.4,5.1,24.1,360.0,2.0
2021_Q4,NORTH DAKOTA,11000.0,485000.0,8500.0,27000.0,6.0,2.8,7.8,,0.9,,28.0,8000.0,2.0
2021_Q4,OHIO,300.0,17000.0,460.0,1600.0,9.0,,1.5,2.5,10.9,6.6,36.6,460.0,3.0
2021_Q4,NEW YORK,440.0,66000.0,1900.0,21000.0,32.0,1.0,13.6,1.3,34.5,3.5,48.0,26000.0,39.0
2021_Q4,OREGON,680.0,103000.0,6000.0,10500.0,10.0,8.7,1.3,2.0,23.3,,28.8,29000.0,28.0
2021_Q4,OTHER STATES,140.0,8990.0,,510.0,6.0,0.9,4.2,,,,14.2,110.0,1.0
2021_Q4,OKLAHOMA,230.0,21000.0,190.0,1400.0,7.0,,,0.5,3.2,0.8,5.6,950.0,5.0
2022_Q1,KANSAS,240.0,5000.0,110.0,520.0,10.0,3.7,4.2,1.7,21.8,5.1,37.8,60.0,1.0
2022_Q1,MINNESOTA,4800.0,97000.0,5500.0,1500.0,2.0,0.0,,,0.0,1.0,1.1,80.0,
2022_Q1,MICHIGAN,1400.0,71000.0,2900.0,4500.0,6.0,1.9,4.2,1.4,1.9,,6.1,2500.0,4.0
2022_Q1,MASSACHUSETTS,350.0,6000.0,40.0,950.0,16.0,0.7,1.6,0.0,2.9,2.7,13.4,510.0,9.0
2022_Q1,MARYLAND,1100.0,8500.0,130.0,1900.0,22.0,0.6,12.1,2.3,7.4,13.6,23.7,1000.0,12.0
2022_Q1,MAINE,0.0,8000.0,170.0,340.0,4.0,0.0,7.0,0.0,1.2,1.2,7.3,120.0,2.0
2022_Q1,LOUISIANA,11000.0,37000.0,770.0,6000.0,16.0,0.0,0.6,0.0,48.1,7.6,61.1,2200.0,6.0
2022_Q1,KENTUCKY,50.0,9500.0,280.0,1300.0,14.0,3.0,5.6,2.8,3.9,11.0,15.6,160.0,2.0
2022_Q1,IOWA,610.0,29000.0,500.0,2800.0,10.0,0.7,1.6,0.9,13.0,5.1,29.7,30.0,
2022_Q1,CALIFORNIA,139000.0,1520000.0,14000.0,162000.0,11.0,3.3,3.9,5.3,7.2,4.2,29.7,95000.0,6.0
2022_Q1,ILLINOIS,900.0,11500.0,390.0,2200.0,19.0,2.0,5.4,4.3,6.9,10.6,20.1,140.0,1.0
2022_Q1,IDAHO,7500.0,215000.0,4700.0,8000.0,4.0,,1.4,35.5,1.1,1.3,57.0,1000.0,
2022_Q1,HAWAII,,,0.0,,,,,,,,,,
2022_Q1,GEORGIA,26000.0,119000.0,7000.0,14000.0,12.0,0.6,5.9,5.1,17.4,3.0,41.2,18000.0,15.0
2022_Q1,FLORIDA,50000.0,295000.0,3700.0,24000.0,8.0,3.7,6.4,9.8,13.1,8.2,39.0,13500.0,5.0
2022_Q1,CONNECTICUT,10.0,4500.0,70.0,420.0,9.0,1.4,3.5,,2.3,1.2,10.2,170.0,4.0
2022_Q1,COLORADO,0.0,8500.0,120.0,540.0,6.0,3.8,3.4,0.6,0.0,2.6,13.5,10.0,
2022_Q1,ARKANSAS,780.0,21000.0,540.0,2600.0,12.0,0.0,1.3,23.1,28.1,8.9,39.8,20.0,
2022_Q1,INDIANA,1300.0,9500.0,200.0,2900.0,31.0,1.7,9.7,3.6,11.5,5.9,28.5,30.0,
2022_Q1,MISSISSIPPI,12000.0,37000.0,610.0,3400.0,9.0,6.1,1.8,2.0,12.5,8.9,53.1,2300.0,6.0
2022_Q1,WYOMING,20.0,8000.0,760.0,180.0,2.0,0.0,1.2,0.0,0.0,0.8,2.2,0.0,0.0
2022_Q1,MONTANA,30.0,54000.0,20.0,300.0,1.0,0.0,,0.0,0.0,,0.5,0.0,0.0
2022_Q1,ARIZONA,720.0,32000.0,1300.0,2300.0,7.0,3.0,,,0.0,0.5,14.8,10.0,
2022_Q1,WASHINGTON,1400.0,102000.0,3400.0,7500.0,7.0,3.6,2.6,0.0,4.0,,8.3,6000.0,6.0
2022_Q1,VIRGINIA,1100.0,9500.0,660.0,1700.0,18.0,2.5,12.0,,13.9,7.8,25.7,200.0,2.0
2022_Q1,VERMONT,250.0,7500.0,20.0,380.0,5.0,1.3,2.7,4.0,1.9,0.5,15.2,0.0,0.0
2022_Q1,UTAH,4600.0,32000.0,1700.0,4100.0,13.0,3.0,,0.0,1.5,0.5,22.2,740.0,2.0
2022_Q1,TEXAS,80000.0,400000.0,10500.0,37000.0,9.0,0.6,6.0,3.6,2.1,1.5,21.2,34000.0,9.0
2022_Q1,TENNESSEE,1300.0,10500.0,590.0,2300.0,22.0,1.0,3.3,,5.1,3.0,12.9,200.0,2.0
2022_Q1,SOUTH DAKOTA,40.0,28000.0,490.0,1000.0,4.0,0.0,1.8,,3.4,,4.2,0.0,0.0
2022_Q1,SOUTH CAROLINA,4500.0,20000.0,200.0,2500.0,13.0,0.0,4.5,,3.8,3.1,38.0,830.0,4.0
2022_Q1,MISSOURI,310.0,11000.0,160.0,730.0,7.0,,5.3,0.5,8.6,5.2,11.1,570.0,5.0
2022_Q1,PENNSYLVANIA,2500.0,23000.0,840.0,2800.0,12.0,,3.1,0.6,3.9,3.0,14.6,360.0,2.0
2022_Q1,OREGON,2400.0,96000.0,6500.0,5000.0,5.0,0.0,,1.4,0.0,1.1,11.4,310.0,
2022_Q1,OKLAHOMA,50.0,20000.0,20.0,3000.0,15.0,0.0,0.0,0.0,,,18.8,3500.0,18.0
2022_Q1,OHIO,1600.0,16000.0,980.0,2400.0,15.0,0.7,2.2,1.7,4.8,7.2,18.0,530.0,3.0
2022_Q1,NORTH DAKOTA,300.0,89000.0,9500.0,120.0,,0.0,0.0,0.0,0.0,,33.1,0.0,0.0
2022_Q1,NORTH CAROLINA,3100.0,24000.0,130.0,2300.0,10.0,,2.4,0.0,7.6,1.0,23.4,520.0,2.0
2022_Q1,NEW YORK,370.0,44000.0,910.0,5500.0,13.0,,7.7,3.1,4.1,6.6,16.6,730.0,2.0
2022_Q1,NEW MEXICO,1000.0,8000.0,1200.0,1900.0,24.0,,0.5,0.0,,,48.7,0.0,0.0
2022_Q1,NEW JERSEY,1500.0,15000.0,40.0,550.0,4.0,,0.6,0.0,3.9,1.8,13.3,30.0,
2022_Q1,NEBRASKA,30.0,30000.0,760.0,840.0,3.0,0.7,,0.0,0.0,2.3,3.2,0.0,0.0
2022_Q1,OTHER STATES,620.0,30870.0,,2310.0,7.0,1.0,2.8,,58.9,,65.6,1060.0,3.0
2022_Q1,ALABAMA,1600.0,11500.0,70.0,1100.0,10.0,0.0,10.8,3.7,17.0,5.3,36.9,520.0,5.0
2022_Q1,WEST VIRGINIA,1000.0,5000.0,370.0,1000.0,20.0,1.7,6.0,1.2,7.4,0.9,15.8,200.0,4.0
2022_Q1,WISCONSIN,1400.0,53000.0,3200.0,2800.0,5.0,,2.0,6.5,,0.5,7.9,240.0,
2022_Q2,WISCONSIN,7000.0,62000.0,130.0,1600.0,3.0,4.9,9.6,11.8,14.6,6.0,26.9,1300.0,2.0
2022_Q2,MICHIGAN,13000.0,88000.0,3000.0,3200.0,4.0,3.1,2.8,7.1,,,10.6,3500.0,4.0
2022_Q2,MASSACHUSETTS,1200.0,10500.0,40.0,270.0,3.0,1.3,0.8,0.5,1.2,0.5,4.7,890.0,8.0
2022_Q2,MARYLAND,1600.0,8500.0,150.0,390.0,5.0,2.4,14.7,0.8,7.9,1.7,19.9,1100.0,13.0
2022_Q2,MAINE,1300.0,19500.0,100.0,890.0,5.0,,,0.0,0.0,,,300.0,2.0
2022_Q2,LOUISIANA,9500.0,42000.0,960.0,1900.0,5.0,4.8,2.4,4.8,9.9,2.5,31.9,11500.0,27.0
2022_Q2,KENTUCKY,3600.0,10500.0,80.0,610.0,6.0,10.7,2.5,2.4,15.1,18.9,39.9,460.0,4.0
2022_Q2,KANSAS,5500.0,4900.0,400.0,720.0,15.0,1.7,23.0,21.1,1.0,1.9,41.6,580.0,12.0
2022_Q2,IOWA,5000.0,49000.0,90.0,2300.0,5.0,1.6,4.6,0.9,1.1,5.7,49.3,2400.0,5.0
2022_Q2,INDIANA,5500.0,10000.0,0.0,1600.0,16.0,0.5,7.2,4.2,5.0,4.7,28.1,620.0,6.0
2022_Q2,ILLINOIS,4300.0,9500.0,110.0,1100.0,12.0,3.2,7.3,1.6,7.4,10.6,18.3,2100.0,22.0
2022_Q2,IDAHO,35000.0,111000.0,2800.0,19000.0,17.0,5.6,9.5,13.7,13.1,3.5,32.6,8500.0,8.0
2022_Q2,HAWAII,,,130.0,,,,,,,,,,
2022_Q2,GEORGIA,27000.0,131000.0,4800.0,26000.0,20.0,1.4,8.3,6.1,9.0,5.7,35.9,47000.0,36.0
2022_Q2,FLORIDA,56000.0,310000.0,5500.0,46000.0,15.0,5.7,12.2,8.2,15.3,6.3,31.8,44000.0,14.0
2022_Q2,CONNECTICUT,230.0,4100.0,0.0,30.0,1.0,0.0,1.1,0.0,0.0,0.0,10.9,30.0,1.0
2022_Q2,COLORADO,8000.0,19500.0,60.0,1400.0,7.0,0.6,26.5,,0.0,,31.0,2300.0,12.0
2022_Q2,CALIFORNIA,152000.0,1040000.0,6000.0,107000.0,10.0,4.8,20.3,6.6,16.2,3.7,41.1,120000.0,12.0
2022_Q2,ARKANSAS,6500.0,23000.0,370.0,3200.0,14.0,2.0,6.4,9.5,12.7,3.9,20.6,1200.0,5.0
2022_Q2,ALABAMA,4600.0,12000.0,270.0,1500.0,13.0,1.0,17.9,6.9,14.3,3.7,36.0,1900.0,16.0
2022_Q2,MINNESOTA,6000.0,110000.0,410.0,1500.0,1.0,,2.6,,0.7,,4.9,2000.0,2.0
2022_Q2,WYOMING,4900.0,26000.0,580.0,1900.0,7.0,5.1,3.0,0.0,2.5,1.0,12.6,1800.0,7.0
2022_Q2,MISSISSIPPI,15500.0,47000.0,580.0,9000.0,19.0,,15.2,0.7,21.0,5.8,21.7,7000.0,15.0
2022_Q2,MONTANA,6000.0,106000.0,4300.0,960.0,1.0,0.0,8.7,1.7,0.0,0.0,16.4,8000.0,8.0
2022_Q2,WEST VIRGINIA,2400.0,7500.0,120.0,260.0,3.0,3.6,1.0,0.0,7.4,0.9,13.1,2600.0,35.0
2022_Q2,WASHINGTON,12500.0,109000.0,2000.0,14000.0,13.0,4.3,14.2,3.4,7.3,1.6,50.8,23000.0,21.0
2022_Q2,VIRGINIA,2900.0,10500.0,100.0,580.0,6.0,0.9,18.1,0.6,21.7,1.7,30.8,680.0,6.0
2022_Q2,VERMONT,3300.0,8500.0,280.0,150.0,2.0,0.0,1.3,0.7,1.5,,21.2,160.0,2.0
2022_Q2,UTAH,8500.0,29000.0,2200.0,4600.0,16.0,6.9,23.8,7.9,0.8,8.3,40.1,5000.0,17.0
2022_Q2,TEXAS,42000.0,415000.0,3000.0,46000.0,11.0,,5.1,0.6,28.6,0.9,37.2,113000.0,27.0
2022_Q2,TENNESSEE,9000.0,11500.0,220.0,4400.0,38.0,1.0,24.4,,23.7,1.7,30.9,1200.0,10.0
2022_Q2,SOUTH DAKOTA,2000.0,177000.0,150.0,4200.0,2.0,0.0,13.9,2.6,31.6,1.4,47.4,19000.0,11.0
2022_Q2,SOUTH CAROLINA,3500.0,23000.0,100.0,2500.0,11.0,0.0,1.2,12.8,29.2,0.9,30.0,3200.0,14.0
2022_Q2,MISSOURI,6000.0,10500.0,110.0,1500.0,14.0,0.8,2.6,0.5,3.0,1.6,11.5,4800.0,46.0
2022_Q2,PENNSYLVANIA,7000.0,24000.0,590.0,730.0,3.0,0.6,1.1,,3.3,2.1,19.0,2300.0,10.0
2022_Q2,OREGON,12500.0,96000.0,2800.0,13000.0,14.0,9.5,17.5,16.1,23.2,,57.3,19500.0,20.0
2022_Q2,OKLAHOMA,10500.0,20000.0,30.0,10000.0,50.0,0.0,9.8,1.4,2.6,0.7,18.4,2100.0,11.0
2022_Q2,OHIO,4400.0,15500.0,140.0,400.0,3.0,5.5,2.3,3.1,5.3,2.0,67.0,1200.0,8.0
2022_Q2,NORTH DAKOTA,15000.0,495000.0,7000.0,17000.0,3.0,0.9,9.9,4.8,22.7,0.5,38.9,8500.0,2.0
2022_Q2,NORTH CAROLINA,7500.0,30000.0,50.0,1200.0,4.0,3.5,,0.0,2.8,1.0,23.9,3300.0,11.0
2022_Q2,NEW YORK,6000.0,57000.0,470.0,2000.0,4.0,0.8,1.7,,3.4,1.0,23.0,4300.0,8.0
2022_Q2,NEW MEXICO,4200.0,7000.0,340.0,1600.0,23.0,8.6,31.5,0.9,8.6,0.7,52.0,2200.0,31.0
2022_Q2,NEW JERSEY,2600.0,19000.0,0.0,140.0,1.0,0.7,,0.6,0.8,0.0,7.0,70.0,
2022_Q2,NEBRASKA,11000.0,46000.0,10.0,2400.0,5.0,0.7,0.7,0.0,21.9,,26.4,5000.0,11.0
2022_Q2,OTHER STATES,3630.0,32390.0,,540.0,2.0,4.8,5.6,1.6,45.8,1.6,57.3,2500.0,8.0
2022_Q2,ARIZONA,17500.0,32000.0,820.0,4300.0,13.0,1.3,4.8,0.0,,,8.4,2800.0,9.0
2022_Q3,MONTANA,970.0,124000.0,210.0,6000.0,5.0,,7.5,3.0,,0.7,22.1,2100.0,2.0
2022_Q3,ARIZONA,2900.0,25000.0,780.0,1900.0,8.0,1.1,2.2,4.5,0.9,3.8,6.4,2100.0,8.0
2022_Q3,NEW YORK,2800.0,63000.0,400.0,4700.0,7.0,9.3,16.7,21.1,13.8,7.8,57.3,5500.0,9.0
2022_Q3,NORTH CAROLINA,2100.0,33000.0,160.0,2600.0,8.0,1.5,0.9,1.4,26.1,1.1,35.8,2500.0,8.0
2022_Q3,NORTH DAKOTA,7000.0,520000.0,10500.0,82000.0,16.0,4.2,7.3,17.1,12.7,0.9,56.1,14500.0,3.0
2022_Q3,OHIO,900.0,19000.0,90.0,1100.0,6.0,,6.3,10.1,16.8,2.4,41.9,1500.0,8.0
2022_Q3,OKLAHOMA,300.0,2100.0,20.0,120.0,6.0,0.6,8.1,10.0,1.5,1.6,27.1,90.0,4.0
2022_Q3,OREGON,2600.0,97000.0,3900.0,10500.0,11.0,6.1,12.7,4.3,10.0,0.5,32.0,6500.0,7.0
2022_Q3,OTHER STATES,920.0,33930.0,,630.0,2.0,2.1,4.4,5.3,4.5,2.2,22.5,910.0,3.0
2022_Q3,PENNSYLVANIA,1600.0,30000.0,280.0,1600.0,5.0,0.6,3.7,1.7,4.6,0.8,25.8,1200.0,4.0
2022_Q3,SOUTH DAKOTA,250.0,194000.0,510.0,22000.0,11.0,,18.1,16.8,3.4,0.5,24.7,2500.0,1.0
2022_Q3,TENNESSEE,1300.0,10500.0,400.0,1600.0,15.0,10.3,11.3,8.5,20.5,10.8,27.3,400.0,4.0
2022_Q3,TEXAS,11500.0,205000.0,3900.0,8500.0,4.0,,5.5,5.9,11.6,1.6,12.4,4400.0,2.0
2022_Q3,UTAH,2600.0,32000.0,220.0,4200.0,13.0,3.4,2.6,17.6,18.5,4.0,26.7,2600.0,8.0
2022_Q3,VERMONT,910.0,10000.0,20.0,240.0,2.0,0.7,2.1,0.0,1.0,0.6,32.4,1800.0,18.0
2022_Q3,VIRGINIA,850.0,12000.0,60.0,1000.0,8.0,0.6,1.6,2.3,13.9,7.2,34.5,1100.0,9.0
2022_Q3,WASHINGTON,2800.0,84000.0,1200.0,3000.0,4.0,,,0.0,,0.7,11.1,1100.0,1.0
2022_Q3,WEST VIRGINIA,520.0,8000.0,70.0,360.0,5.0,3.8,,3.4,9.2,2.1,14.8,660.0,8.0
2022_Q3,WISCONSIN,4400.0,58000.0,2800.0,14000.0,24.0,7.2,5.0,6.7,7.9,6.9,20.4,8000.0,14.0
2022_Q3,WYOMING,1100.0,30000.0,2300.0,3900.0,13.0,4.9,1.5,4.9,4.4,,14.1,2300.0,8.0
2022_Q3,ALABAMA,870.0,14000.0,270.0,1900.0,14.0,0.5,5.5,4.2,25.7,4.0,70.7,2000.0,14.0
2022_Q3,NEW MEXICO,460.0,9000.0,60.0,150.0,2.0,0.0,2.4,1.3,1.1,1.1,7.3,230.0,3.0
2022_Q3,NEW JERSEY,1700.0,21000.0,40.0,1600.0,8.0,,0.7,,10.1,7.7,15.4,210.0,1.0
2022_Q3,SOUTH CAROLINA,760.0,15500.0,130.0,2500.0,16.0,5.6,7.1,6.7,24.7,5.6,34.9,700.0,5.0
2022_Q3,MISSOURI,250.0,8500.0,280.0,660.0,8.0,,14.7,0.8,13.1,,20.4,360.0,4.0
2022_Q3,NEBRASKA,1100.0,51000.0,560.0,3500.0,7.0,3.8,7.5,1.7,,,18.3,1100.0,2.0
2022_Q3,ARKANSAS,2100.0,26000.0,1000.0,4400.0,17.0,,7.0,13.0,12.6,4.8,25.1,370.0,1.0
2022_Q3,CALIFORNIA,11000.0,660000.0,10500.0,24000.0,4.0,4.3,9.8,6.2,7.2,7.9,30.4,57000.0,9.0
2022_Q3,COLORADO,5000.0,24000.0,110.0,2800.0,12.0,,2.2,0.0,0.0,5.4,14.4,120.0,1.0
