Quarter,State,Colonies_Added_And_Replaced,Max_Colonies,Pct_Affected_Deadout,Pct_Affected_Disease,Pct_Affected_Other,Pct_Affected_Pesticides,Pct_Affected_Pests,Pct_Affected_Unknown,Pct_Affected_Varroa_Mites,Num_Renovated,Pct_Renovated,Max_Colonies_Pct_Change,Pct_Affected_Colony_Collapse_Disorder
2015_Q2,TEXAS,76000.0,315000.0,11.0,2.5,7.4,6.6,22.9,3.0,19.3,94000.0,30.0,26.0,
2015_Q3,TEXAS,5500.0,136000.0,12.0,1.3,4.7,19.4,26.0,5.2,30.7,4800.0,4.0,-56.83,
2015_Q4,TEXAS,13000.0,250000.0,10.0,2.7,2.2,5.4,8.7,8.0,20.9,2000.0,1.0,83.82,
2016_Q1,TEXAS,126000.0,320000.0,9.0,2.3,3.7,9.4,9.8,2.5,19.4,49000.0,15.0,28.0,
2016_Q2,TEXAS,74000.0,350000.0,10.0,7.5,7.4,2.4,9.0,3.7,26.1,54000.0,15.0,9.38,
2016_Q3,TEXAS,12500.0,143000.0,8.0,1.7,3.7,31.4,11.4,4.1,47.2,810.0,1.0,-59.14,
2016_Q4,TEXAS,2200.0,310000.0,13.0,3.2,2.8,3.6,17.5,1.4,33.1,650.0,0.0,116.78,
2017_Q1,TEXAS,130000.0,340000.0,14.0,2.0,3.5,5.1,22.5,3.6,36.2,68000.0,20.0,9.68,
2017_Q2,TEXAS,43000.0,350000.0,8.0,1.5,2.8,12.4,16.8,1.4,28.7,148000.0,42.0,2.94,
2017_Q3,TEXAS,21000.0,115000.0,13.0,0.1,18.3,24.0,23.0,1.5,33.7,7500.0,7.0,-67.14,
2017_Q4,TEXAS,3200.0,285000.0,7.0,7.1,3.8,2.9,21.4,5.2,33.9,1900.0,1.0,147.83,
2018_Q1,TEXAS,124000.0,290000.0,11.0,4.8,1.7,0.2,10.1,10.3,21.5,42000.0,14.0,1.75,
2018_Q2,TEXAS,79000.0,315000.0,12.0,8.1,8.5,4.5,17.7,14.6,26.5,71000.0,23.0,8.62,
2018_Q3,TEXAS,7500.0,124000.0,6.0,0.4,2.8,6.2,4.4,0.9,18.8,9500.0,8.0,-60.63,
2018_Q4,TEXAS,11000.0,260000.0,7.0,5.5,6.2,3.0,18.5,3.7,18.6,70.0,0.0,109.68,
2019_Q1,TEXAS,61000.0,330000.0,5.0,5.3,6.9,8.3,6.5,3.0,26.1,35000.0,11.0,26.92,0.18
2019_Q3,TEXAS,6500.0,133000.0,8.0,4.4,7.2,11.5,18.3,2.1,21.9,7000.0,5.0,-59.7,4.89
2019_Q4,TEXAS,8000.0,240000.0,7.0,4.6,5.8,4.9,14.0,1.4,23.1,1700.0,1.0,80.45,0.54
2020_Q1,TEXAS,83000.0,340000.0,10.0,1.3,5.2,3.4,6.8,4.6,12.2,24000.0,7.0,41.67,1.24
2020_Q2,TEXAS,15000.0,385000.0,9.0,3.3,5.7,4.6,7.7,5.8,30.2,136000.0,35.0,13.24,1.06
2020_Q3,TEXAS,9000.0,173000.0,5.0,2.0,1.6,6.7,13.6,0.6,20.2,7500.0,4.0,-55.06,1.04
2020_Q4,TEXAS,27000.0,255000.0,17.0,0.0,5.7,5.0,6.5,9.6,27.4,1700.0,1.0,47.4,1.18
2021_Q1,TEXAS,61000.0,355000.0,8.0,1.5,7.4,5.8,13.0,0.0,17.7,13500.0,4.0,39.22,1.41
2021_Q2,TEXAS,67000.0,425000.0,17.0,0.0,5.7,11.5,3.4,0.0,38.1,72000.0,17.0,19.72,0.18
2021_Q3,TEXAS,3100.0,144000.0,3.0,0.5,4.4,4.4,6.0,0.5,20.2,6000.0,4.0,-66.12,12.85
2021_Q4,TEXAS,2100.0,290000.0,8.0,1.2,4.1,9.8,8.3,5.5,19.4,1700.0,1.0,101.39,0.9
2022_Q1,TEXAS,80000.0,400000.0,9.0,0.6,6.0,3.6,2.1,1.5,21.2,34000.0,9.0,37.93,2.62
2022_Q2,TEXAS,42000.0,415000.0,11.0,0.0,5.1,0.6,28.6,0.9,37.2,113000.0,27.0,3.75,0.72
2022_Q3,TEXAS,11500.0,205000.0,4.0,0.0,5.5,5.9,11.6,1.6,12.4,4400.0,2.0,-50.6,1.9
2022_Q4,TEXAS,720.0,260000.0,3.0,4.3,3.8,4.3,12.8,3.0,14.0,2200.0,1.0,26.83,0.17
2023_Q1,TEXAS,62000.0,300000.0,7.0,0.0,9.7,7.6,6.7,1.1,11.3,8500.0,3.0,15.38,1.6
2023_Q2,TEXAS,85000.0,370000.0,4.0,10.9,30.1,12.1,42.3,10.2,46.8,118000.0,32.0,23.33,0.51
2015_Q1,US TOTAL,546980.0,3610500.0,18.0,3.1,6.9,7.4,8.6,4.3,25.2,270530.0,10.0,,2.56
2015_Q2,US TOTAL,661860.0,3898200.0,12.0,4.9,11.6,16.6,19.5,3.5,43.4,692850.0,24.0,7.97,1.46
2015_Q3,US TOTAL,172990.0,3523200.0,15.0,8.0,8.8,15.2,17.6,4.8,41.2,303070.0,10.0,-9.62,2.51
2015_Q4,US TOTAL,117150.0,3704900.0,14.0,5.2,7.3,9.5,11.4,6.9,37.0,158790.0,6.0,5.16,2.36
2016_Q1,US TOTAL,571880.0,3301900.0,16.0,6.2,6.9,10.9,12.6,5.4,34.6,245060.0,9.0,-10.88,3.51
2016_Q2,US TOTAL,736920.0,4008500.0,12.0,9.5,12.3,12.4,16.3,4.1,53.4,561160.0,20.0,21.4,1.19
2016_Q3,US TOTAL,217320.0,3467800.0,12.0,6.7,9.3,15.1,15.6,4.5,46.1,282130.0,9.0,-13.49,2.67
2016_Q4,US TOTAL,124660.0,3981100.0,17.0,8.3,10.1,9.4,16.9,6.4,46.6,60390.0,2.0,14.8,3.25
2017_Q1,US TOTAL,478240.0,3337300.0,15.0,7.0,7.2,8.9,15.5,7.4,42.2,241210.0,9.0,-16.17,2.03
2017_Q2,US TOTAL,613360.0,3729500.0,11.0,4.6,7.0,12.3,10.9,4.9,40.9,762550.0,28.0,11.75,0.89
2017_Q3,US TOTAL,284370.0,3183400.0,13.0,4.8,11.6,10.9,15.0,4.9,45.5,449550.0,15.0,-14.64,1.56
2017_Q4,US TOTAL,204510.0,3732500.0,15.0,9.4,11.1,15.0,18.9,7.6,55.3,213990.0,8.0,17.25,2.54
2018_Q1,US TOTAL,511320.0,3353700.0,17.0,4.3,8.7,10.3,12.7,7.1,40.7,289200.0,11.0,-10.15,2.42
2018_Q2,US TOTAL,676360.0,3877300.0,13.0,11.6,14.7,13.3,19.4,9.3,56.4,740350.0,28.0,15.61,1.26
2018_Q3,US TOTAL,263560.0,3228300.0,13.0,6.4,13.9,15.7,15.2,4.7,53.8,420780.0,14.0,-16.74,2.42
2018_Q4,US TOTAL,219640.0,3755900.0,16.0,10.4,8.4,13.8,20.3,6.5,50.5,154560.0,5.0,16.34,3.25
2019_Q1,US TOTAL,247710.0,3383600.0,15.0,7.1,9.0,13.6,14.8,5.2,45.6,179500.0,7.0,-9.91,1.77
2019_Q3,US TOTAL,252550.0,3362400.0,14.0,8.5,11.9,13.6,13.4,4.5,44.1,355330.0,11.0,-0.63,2.0
2019_Q4,US TOTAL,233260.0,3926900.0,13.0,5.4,8.6,10.9,15.0,5.3,45.7,91000.0,3.0,16.79,2.13
2020_Q1,US TOTAL,511160.0,3604900.0,14.0,4.4,5.6,5.0,8.0,5.4,25.5,153390.0,5.0,-8.2,2.92
2020_Q2,US TOTAL,536170.0,3991300.0,10.0,5.5,11.2,6.2,12.5,5.4,43.1,626870.0,21.0,10.72,1.21
2020_Q3,US TOTAL,348280.0,3397200.0,13.0,6.1,13.8,21.7,12.8,4.1,55.7,381620.0,12.0,-14.88,2.3
2020_Q4,US TOTAL,271500.0,4163700.0,15.0,6.8,4.1,8.0,11.0,6.3,48.6,128990.0,4.0,22.56,2.81
2021_Q1,US TOTAL,417490.0,3596100.0,16.0,2.3,6.7,6.4,8.9,3.4,33.0,157600.0,5.0,-13.63,2.15
2021_Q2,US TOTAL,665730.0,3941800.0,12.0,5.2,10.0,12.4,12.8,3.9,50.7,475750.0,17.0,9.61,1.25
2021_Q3,US TOTAL,194900.0,3419000.0,9.0,5.5,9.3,9.2,11.6,4.5,38.0,226820.0,7.0,-13.26,2.19
2021_Q4,US TOTAL,93940.0,3997500.0,11.0,3.9,5.4,5.6,10.6,4.7,33.6,146520.0,5.0,16.92,2.06
2022_Q1,US TOTAL,368780.0,3661000.0,12.0,2.7,4.8,7.7,8.8,4.4,36.0,187380.0,7.0,-8.42,2.35
2022_Q2,US TOTAL,573160.0,3897000.0,13.0,4.0,15.9,6.8,21.8,3.5,47.5,494890.0,17.0,6.45,1.32
2022_Q3,US TOTAL,152640.0,3309700.0,11.0,3.4,9.3,10.0,11.4,5.2,37.3,222720.0,7.0,-15.07,2.07
2022_Q4,US TOTAL,170280.0,3565000.0,12.0,10.3,14.2,12.4,19.8,4.7,44.3,147950.0,5.0,7.71,2.62
2023_Q1,US TOTAL,384790.0,3271900.0,14.0,7.4,14.8,10.1,13.6,11.2,39.7,113440.0,4.0,-8.22,3.29
2023_Q2,US TOTAL,596360.0,3558000.0,9.0,6.5,13.6,10.5,13.9,6.0,50.9,478440.0,18.0,8.74,1.54
2015_Q1,UTAH,2500.0,24000.0,14.0,0.1,3.0,4.4,0.9,0.5,13.6,290.0,1.0,,
2015_Q2,UTAH,10000.0,27000.0,13.0,1.5,5.6,12.3,10.8,1.2,27.2,3900.0,14.0,12.5,
2015_Q3,UTAH,1400.0,36000.0,22.0,41.6,3.6,33.6,25.0,0.1,40.1,2200.0,6.0,33.33,
2015_Q4,UTAH,120.0,28000.0,7.0,6.4,4.4,0.2,9.1,0.4,75.8,100.0,0.0,-22.22,
2016_Q1,UTAH,1400.0,14500.0,13.0,0.1,1.6,0.4,7.0,0.5,26.2,50.0,0.0,-48.21,
2016_Q2,UTAH,12000.0,25000.0,19.0,1.8,3.4,7.3,0.1,0.8,23.0,7000.0,28.0,72.41,
2016_Q3,UTAH,1200.0,33000.0,10.0,0.6,2.5,21.8,20.2,1.7,32.1,120.0,0.0,32.0,
2016_Q4,UTAH,440.0,30000.0,5.0,0.2,0.7,0.9,0.1,0.3,26.4,50.0,0.0,-9.09,
2017_Q1,UTAH,3900.0,19000.0,14.0,0.1,2.0,0.0,0.0,0.3,38.7,60.0,0.0,-36.67,
2017_Q2,UTAH,12500.0,31000.0,9.0,0.3,12.6,0.1,1.3,0.0,36.7,10000.0,32.0,63.16,
2017_Q3,UTAH,5500.0,35000.0,19.0,0.5,15.9,16.7,0.1,9.1,40.5,3200.0,9.0,12.9,
2017_Q4,UTAH,480.0,29000.0,7.0,11.0,9.4,9.2,8.9,19.8,24.3,70.0,0.0,-17.14,
2018_Q1,UTAH,490.0,17000.0,4.0,0.1,0.1,0.0,0.0,0.5,18.7,50.0,0.0,-41.38,
2018_Q2,UTAH,9500.0,26000.0,7.0,2.0,1.4,1.7,3.7,1.9,43.5,4100.0,16.0,52.94,
2018_Q3,UTAH,970.0,30000.0,15.0,0.1,1.0,0.2,15.5,0.7,34.0,1400.0,5.0,15.38,
2018_Q4,UTAH,180.0,27000.0,13.0,5.5,6.5,8.0,9.8,4.9,48.0,400.0,1.0,-10.0,
2019_Q1,UTAH,900.0,11000.0,16.0,0.1,0.3,0.0,0.0,8.8,22.9,0.0,0.0,-59.26,29.09
2019_Q3,UTAH,3500.0,29000.0,10.0,5.5,0.6,0.2,4.9,4.6,29.4,1700.0,6.0,163.64,3.28
2019_Q4,UTAH,970.0,32000.0,14.0,2.0,0.2,10.3,2.0,0.3,22.1,90.0,0.0,10.34,6.25
2020_Q1,UTAH,3000.0,19000.0,6.0,17.1,15.7,2.3,17.2,22.4,38.9,,0.0,-40.62,5.05
2020_Q2,UTAH,8500.0,31000.0,9.0,0.0,0.0,13.1,0.0,7.7,38.4,13000.0,42.0,63.16,0.42
2020_Q3,UTAH,1500.0,30000.0,7.0,0.0,3.7,31.6,0.0,3.9,61.7,2300.0,8.0,-3.23,0.67
2020_Q4,UTAH,1800.0,29000.0,13.0,0.0,0.7,6.8,0.0,17.6,49.5,50.0,0.0,-3.33,1.38
2021_Q1,UTAH,2700.0,19500.0,13.0,0.0,1.0,2.4,0.9,6.3,45.4,0.0,0.0,-32.76,1.18
2021_Q2,UTAH,9500.0,31000.0,12.0,10.3,0.0,18.7,25.7,1.4,40.0,3700.0,12.0,58.97,1.74
2021_Q3,UTAH,2200.0,37000.0,8.0,0.0,1.9,3.9,0.0,0.5,40.0,1900.0,5.0,19.35,0.92
2021_Q4,UTAH,1500.0,37000.0,9.0,0.7,2.0,0.7,0.7,4.7,4.8,1400.0,4.0,0.0,0.84
2022_Q1,UTAH,4600.0,32000.0,13.0,3.0,0.0,0.0,1.5,0.5,22.2,740.0,2.0,-13.51,5.31
2022_Q2,UTAH,8500.0,29000.0,16.0,6.9,23.8,7.9,0.8,8.3,40.1,5000.0,17.0,-9.38,7.59
2022_Q3,UTAH,2600.0,32000.0,13.0,3.4,2.6,17.6,18.5,4.0,26.7,2600.0,8.0,10.34,0.69
2022_Q4,UTAH,990.0,26000.0,7.0,2.1,0.0,0.0,3.2,0.0,9.2,250.0,1.0,-18.75,6.15
2023_Q1,UTAH,900.0,24000.0,11.0,19.0,2.8,19.0,19.4,2.0,32.4,360.0,2.0,-7.69,11.25
2023_Q2,UTAH,9500.0,18500.0,20.0,25.5,28.6,28.0,33.6,0.0,55.0,2500.0,14.0,-22.92,15.14
2015_Q1,VERMONT,1200.0,5500.0,13.0,0.0,5.8,0.0,5.6,4.9,2.3,20.0,0.0,,
2015_Q2,VERMONT,580.0,6000.0,2.0,0.1,1.3,0.0,1.9,0.1,3.7,50.0,1.0,9.09,
2015_Q3,VERMONT,30.0,6500.0,1.0,0.0,0.4,0.0,0.5,0.0,22.7,20.0,0.0,8.33,
2015_Q4,VERMONT,10.0,6500.0,15.0,0.9,0.4,0.6,16.8,15.6,57.1,10.0,0.0,0.0,
2016_Q1,VERMONT,0.0,5500.0,7.0,0.3,0.5,0.0,0.0,1.7,1.3,0.0,0.0,-15.38,
2016_Q2,VERMONT,480.0,6500.0,0.0,0.1,0.3,0.0,0.1,0.1,2.6,30.0,1.0,18.18,
2016_Q3,VERMONT,170.0,6500.0,6.0,1.7,2.4,0.0,8.0,0.8,5.6,50.0,1.0,0.0,
2016_Q4,VERMONT,20.0,6500.0,4.0,41.2,0.4,41.0,41.3,0.0,44.5,10.0,0.0,0.0,
2017_Q1,VERMONT,0.0,6500.0,7.0,2.1,0.9,0.2,0.7,2.2,6.0,0.0,0.0,0.0,
2017_Q2,VERMONT,390.0,8000.0,2.0,0.3,0.2,0.0,0.3,0.5,3.3,190.0,2.0,23.08,
2017_Q3,VERMONT,520.0,7500.0,2.0,4.7,7.0,0.0,9.0,0.7,16.8,270.0,4.0,-6.25,
2017_Q4,VERMONT,10.0,6500.0,7.0,22.1,5.7,55.2,44.5,1.8,96.6,10.0,0.0,-13.33,
2018_Q1,VERMONT,20.0,5500.0,15.0,0.3,2.0,0.6,1.2,0.8,17.0,0.0,0.0,-15.38,
2018_Q2,VERMONT,2600.0,6500.0,8.0,0.7,1.8,16.7,1.5,0.1,21.8,140.0,2.0,18.18,
2018_Q3,VERMONT,1200.0,7000.0,1.0,4.3,0.3,24.1,4.9,0.0,29.3,80.0,1.0,7.69,
2018_Q4,VERMONT,10.0,6500.0,3.0,0.0,0.8,0.0,1.3,0.7,6.2,20.0,0.0,-7.14,
2019_Q1,VERMONT,50.0,6500.0,4.0,2.4,0.2,0.0,0.1,1.2,6.2,0.0,0.0,0.0,0.62
2019_Q3,VERMONT,80.0,7000.0,2.0,0.7,0.5,0.0,4.3,0.1,22.2,490.0,7.0,7.69,0.14
2019_Q4,VERMONT,100.0,7000.0,3.0,0.6,0.6,0.8,1.3,0.9,21.0,270.0,4.0,0.0,0.0
2020_Q1,VERMONT,500.0,7000.0,7.0,0.6,2.0,0.9,0.8,3.1,9.1,70.0,1.0,0.0,0.86
2020_Q2,VERMONT,680.0,7000.0,3.0,0.1,1.1,0.0,0.5,0.0,10.7,110.0,2.0,0.0,0.0
2020_Q3,VERMONT,700.0,7500.0,3.0,0.9,0.9,3.8,0.7,0.0,26.6,180.0,2.0,7.14,0.4
2020_Q4,VERMONT,30.0,8000.0,3.0,0.5,0.6,0.0,0.0,0.0,10.0,,0.0,6.67,0.12
2021_Q1,VERMONT,700.0,7500.0,17.0,3.7,10.1,0.0,0.0,0.0,21.1,70.0,1.0,-6.25,1.87
2021_Q2,VERMONT,770.0,7000.0,1.0,0.5,1.5,0.0,0.8,0.0,28.1,570.0,8.0,-6.67,0.14
2021_Q3,VERMONT,310.0,7000.0,0.0,1.5,1.6,0.0,3.0,0.6,25.4,100.0,1.0,0.0,0.0
2021_Q4,VERMONT,0.0,7000.0,1.0,0.0,0.0,0.0,0.6,0.8,16.1,50.0,1.0,0.0,0.29
2022_Q1,VERMONT,250.0,7500.0,5.0,1.3,2.7,4.0,1.9,0.5,15.2,0.0,0.0,7.14,0.27
2022_Q2,VERMONT,3300.0,8500.0,2.0,0.0,1.3,0.7,1.5,0.0,21.2,160.0,2.0,13.33,3.29
2022_Q3,VERMONT,910.0,10000.0,2.0,0.7,2.1,0.0,1.0,0.6,32.4,1800.0,18.0,17.65,0.2
2022_Q4,VERMONT,400.0,10000.0,4.0,1.1,0.0,0.6,3.2,0.0,12.0,,0.0,0.0,0.4
2023_Q1,VERMONT,30.0,10000.0,4.0,0.0,0.0,0.0,0.0,1.6,3.1,40.0,0.0,0.0,0.4
2023_Q2,VERMONT,990.0,9500.0,2.0,0.0,0.0,0.8,0.5,1.2,9.7,210.0,2.0,-5.0,0.0
2015_Q1,VIRGINIA,800.0,9000.0,28.0,2.3,9.8,0.0,9.4,11.9,19.0,460.0,5.0,,
2015_Q2,VIRGINIA,2100.0,7500.0,4.0,1.8,3.0,0.2,13.0,4.5,26.2,430.0,6.0,-16.67,
2015_Q3,VIRGINIA,520.0,8000.0,9.0,1.3,3.5,3.7,14.2,8.9,29.0,220.0,3.0,6.67,
2015_Q4,VIRGINIA,0.0,7500.0,10.0,0.4,5.8,0.0,17.2,10.4,26.3,350.0,5.0,-6.25,
2016_Q1,VIRGINIA,560.0,6500.0,17.0,0.0,5.0,0.4,7.3,3.8,32.7,70.0,1.0,-13.33,
2016_Q2,VIRGINIA,2200.0,6500.0,4.0,6.8,7.3,6.0,4.2,2.9,23.1,480.0,7.0,0.0,
2016_Q3,VIRGINIA,460.0,8000.0,10.0,1.1,5.3,2.3,24.1,3.6,39.1,360.0,5.0,23.08,
2016_Q4,VIRGINIA,230.0,7000.0,10.0,2.0,1.8,0.0,19.9,5.1,31.4,10.0,0.0,-12.5,
2017_Q1,VIRGINIA,1900.0,8000.0,18.0,2.8,7.4,3.2,12.8,8.4,21.4,280.0,4.0,14.29,
2017_Q2,VIRGINIA,3100.0,9500.0,11.0,0.9,1.8,5.0,18.0,4.8,18.7,1100.0,12.0,18.75,
2017_Q3,VIRGINIA,430.0,11500.0,10.0,1.5,4.4,0.5,26.5,1.6,50.3,430.0,4.0,21.05,
2017_Q4,VIRGINIA,300.0,9500.0,12.0,1.3,6.9,7.5,20.6,3.9,20.9,210.0,2.0,-17.39,
2018_Q1,VIRGINIA,540.0,7000.0,30.0,0.3,7.7,3.9,11.3,16.3,26.0,160.0,2.0,-26.32,
2018_Q2,VIRGINIA,2600.0,6000.0,8.0,3.2,23.1,1.3,18.8,1.5,22.7,700.0,12.0,-14.29,
2018_Q3,VIRGINIA,1000.0,7500.0,8.0,2.6,11.6,7.7,28.5,1.7,39.0,990.0,13.0,25.0,
2018_Q4,VIRGINIA,80.0,7000.0,16.0,12.1,5.8,13.1,38.4,2.8,57.1,1300.0,19.0,-6.67,
2019_Q1,VIRGINIA,80.0,5500.0,20.0,0.8,3.9,0.3,12.8,9.3,16.6,110.0,2.0,-21.43,2.73
2019_Q3,VIRGINIA,350.0,9000.0,6.0,0.9,2.7,1.3,18.3,3.1,37.9,820.0,9.0,63.64,0.89
2019_Q4,VIRGINIA,10.0,8000.0,15.0,0.4,5.3,0.0,18.6,6.0,37.7,190.0,2.0,-11.11,2.62
2020_Q1,VIRGINIA,1600.0,7000.0,16.0,0.0,3.8,0.0,10.6,3.5,17.5,60.0,1.0,-12.5,5.29
2020_Q2,VIRGINIA,4800.0,8000.0,15.0,0.0,7.9,0.0,7.9,1.1,33.7,1300.0,16.0,14.29,2.12
2020_Q3,VIRGINIA,910.0,8500.0,14.0,0.0,4.1,0.0,8.3,5.8,27.5,730.0,9.0,6.25,1.88
2020_Q4,VIRGINIA,70.0,8500.0,12.0,1.6,5.4,2.0,13.6,2.9,30.3,450.0,5.0,0.0,1.88
2021_Q1,VIRGINIA,1800.0,7500.0,19.0,0.0,3.9,1.9,1.0,4.9,11.9,50.0,1.0,-11.76,11.2
2021_Q2,VIRGINIA,3100.0,8500.0,6.0,3.6,2.7,2.1,6.3,3.7,13.3,820.0,10.0,13.33,1.41
2021_Q3,VIRGINIA,530.0,10500.0,8.0,0.9,4.6,0.8,12.1,1.9,19.2,750.0,7.0,23.53,3.14
2021_Q4,VIRGINIA,160.0,8500.0,11.0,0.8,5.2,0.5,19.1,3.2,31.8,210.0,2.0,-19.05,3.29
2022_Q1,VIRGINIA,1100.0,9500.0,18.0,2.5,12.0,0.0,13.9,7.8,25.7,200.0,2.0,11.76,6.95
2022_Q2,VIRGINIA,2900.0,10500.0,6.0,0.9,18.1,0.6,21.7,1.7,30.8,680.0,6.0,10.53,0.95
2022_Q3,VIRGINIA,850.0,12000.0,8.0,0.6,1.6,2.3,13.9,7.2,34.5,1100.0,9.0,14.29,0.5
2022_Q4,VIRGINIA,300.0,10500.0,12.0,0.0,6.4,0.0,20.9,3.9,43.3,750.0,7.0,-12.5,1.9
2023_Q1,VIRGINIA,470.0,10500.0,11.0,0.0,4.2,0.0,10.5,4.8,22.6,150.0,1.0,0.0,1.52
2023_Q2,VIRGINIA,3800.0,10500.0,6.0,0.8,6.6,0.0,7.5,3.0,23.3,1300.0,12.0,0.0,1.33
2015_Q1,WASHINGTON,13500.0,105000.0,13.0,0.3,6.0,3.6,0.5,1.1,21.5,9000.0,9.0,,
2015_Q2,WASHINGTON,15000.0,127000.0,4.0,2.2,3.2,2.0,0.2,0.5,48.7,13000.0,10.0,20.95,
2015_Q3,WASHINGTON,1800.0,97000.0,12.0,2.3,3.8,1.4,3.7,0.3,45.6,20000.0,21.0,-23.62,
2015_Q4,WASHINGTON,330.0,89000.0,7.0,0.1,3.0,0.3,0.1,1.5,6.9,170.0,0.0,-8.25,
2016_Q1,WASHINGTON,5500.0,146000.0,9.0,1.3,1.9,1.7,10.5,5.1,23.3,1200.0,1.0,64.04,
2016_Q2,WASHINGTON,21000.0,143000.0,4.0,3.3,11.1,3.1,11.4,0.6,40.9,11500.0,8.0,-2.05,
2016_Q3,WASHINGTON,7500.0,74000.0,7.0,0.9,4.3,19.1,1.4,0.1,65.2,2000.0,3.0,-48.25,
2016_Q4,WASHINGTON,3100.0,97000.0,9.0,3.7,4.5,9.1,4.6,0.3,21.4,130.0,0.0,31.08,
2017_Q1,WASHINGTON,8500.0,104000.0,9.0,0.0,8.0,0.0,0.1,4.4,6.8,0.0,0.0,7.22,
2017_Q2,WASHINGTON,30000.0,111000.0,6.0,4.2,3.6,7.5,5.0,0.4,21.3,20000.0,18.0,6.73,
2017_Q3,WASHINGTON,5500.0,92000.0,18.0,2.0,0.7,1.2,2.7,2.4,23.7,10500.0,11.0,-17.12,
2017_Q4,WASHINGTON,2900.0,72000.0,6.0,0.0,0.4,0.3,6.0,0.2,21.7,14000.0,19.0,-21.74,
2018_Q1,WASHINGTON,7000.0,90000.0,5.0,1.0,0.4,1.9,0.9,0.4,8.5,870.0,1.0,25.0,
2018_Q2,WASHINGTON,15500.0,122000.0,6.0,7.6,7.1,7.6,9.4,0.6,55.9,19000.0,16.0,35.56,
2018_Q3,WASHINGTON,7000.0,84000.0,14.0,0.6,9.9,2.7,0.6,2.8,7.1,3600.0,4.0,-31.15,
2018_Q4,WASHINGTON,5500.0,81000.0,14.0,11.7,3.3,4.9,0.5,1.3,34.5,1400.0,2.0,-3.57,
2019_Q1,WASHINGTON,5500.0,75000.0,9.0,0.6,0.8,0.3,0.8,0.2,22.3,2200.0,3.0,-7.41,7.33
2019_Q3,WASHINGTON,12000.0,97000.0,22.0,2.5,9.4,4.6,0.9,0.3,47.3,10000.0,10.0,29.33,4.64
2019_Q4,WASHINGTON,810.0,93000.0,13.0,0.6,2.9,19.6,2.3,3.2,40.3,100.0,0.0,-4.12,7.53
2020_Q1,WASHINGTON,580.0,74000.0,2.0,0.0,0.0,0.5,0.0,0.0,1.7,150.0,0.0,-20.43,8.78
2020_Q2,WASHINGTON,5000.0,114000.0,3.0,0.7,1.3,1.0,0.0,0.0,10.6,3300.0,3.0,54.05,0.32
2020_Q3,WASHINGTON,5000.0,104000.0,7.0,0.0,1.3,10.5,0.0,0.6,19.2,8500.0,8.0,-8.77,2.4
2020_Q4,WASHINGTON,6000.0,103000.0,16.0,22.9,4.7,2.6,20.2,4.4,25.5,2000.0,2.0,-0.96,10.19
2021_Q1,WASHINGTON,9500.0,70000.0,8.0,1.0,4.5,0.0,2.3,0.0,14.8,850.0,1.0,-32.04,2.14
2021_Q2,WASHINGTON,9500.0,122000.0,2.0,8.4,4.7,1.2,19.1,0.0,31.7,2600.0,2.0,74.29,0.2
2021_Q3,WASHINGTON,4300.0,79000.0,6.0,4.9,12.7,2.3,2.2,1.6,34.3,15500.0,20.0,-35.25,1.9
2021_Q4,WASHINGTON,1400.0,83000.0,8.0,2.0,7.6,2.5,2.7,0.8,42.3,2300.0,3.0,5.06,5.42
2022_Q1,WASHINGTON,1400.0,102000.0,7.0,3.6,2.6,0.0,4.0,0.0,8.3,6000.0,6.0,22.89,3.33
2022_Q2,WASHINGTON,12500.0,109000.0,13.0,4.3,14.2,3.4,7.3,1.6,50.8,23000.0,21.0,6.86,1.83
2022_Q3,WASHINGTON,2800.0,84000.0,4.0,0.0,0.0,0.0,0.0,0.7,11.1,1100.0,1.0,-22.94,1.43
2022_Q4,WASHINGTON,540.0,89000.0,8.0,0.0,4.2,0.0,6.4,8.2,34.0,220.0,0.0,5.95,3.15
2023_Q1,WASHINGTON,19000.0,81000.0,17.0,2.3,6.4,2.5,2.4,4.5,12.1,250.0,0.0,-8.99,16.67
2023_Q2,WASHINGTON,18500.0,123000.0,11.0,6.1,4.3,9.2,1.0,0.0,41.6,15500.0,13.0,51.85,1.95
2015_Q1,WEST VIRGINIA,570.0,6000.0,30.0,2.2,14.6,2.1,7.3,6.1,18.0,60.0,1.0,,
2015_Q2,WEST VIRGINIA,2900.0,4700.0,12.0,0.6,4.6,2.7,8.3,4.4,15.6,590.0,13.0,-21.67,
2015_Q3,WEST VIRGINIA,300.0,7000.0,4.0,1.0,3.0,1.5,5.3,1.1,21.7,270.0,4.0,48.94,
2015_Q4,WEST VIRGINIA,190.0,7000.0,9.0,1.3,8.2,3.0,4.5,0.6,18.8,140.0,2.0,0.0,
2016_Q1,WEST VIRGINIA,0.0,8000.0,21.0,1.1,6.9,0.6,2.9,6.5,21.9,0.0,0.0,14.29,
2016_Q2,WEST VIRGINIA,2600.0,7000.0,14.0,4.2,14.7,0.0,0.8,0.7,20.1,160.0,2.0,-12.5,
2016_Q3,WEST VIRGINIA,130.0,7500.0,3.0,3.6,8.1,0.1,7.1,0.4,41.5,220.0,3.0,7.14,
2016_Q4,WEST VIRGINIA,80.0,7500.0,13.0,1.1,4.3,1.1,2.3,2.8,23.8,60.0,1.0,0.0,
